Density,Temp,Energy,HeatCapCv,Pressure
5.000000e-01,2.680294e-01,-6.253699e+00,4.483875e+00,-1.306650e-01
5.000000e-01,2.692884e-01,-6.254373e+00,2.404556e+00,-1.211922e-01
5.000000e-01,2.697158e-01,-6.254624e+00,2.780939e+00,-1.192525e-01
5.000000e-01,2.694840e-01,-6.253120e+00,2.567888e+00,-1.497447e-01
5.000000e-01,3.271871e-01,-5.869351e+00,2.568101e+00,-1.063109e-01
5.000000e-01,3.288059e-01,-5.871243e+00,3.019725e+00,-8.551806e-02
5.000000e-01,3.292828e-01,-5.871178e+00,2.206496e+00,-8.618677e-02
5.000000e-01,3.308766e-01,-5.872221e+00,2.697040e+00,-7.266161e-02
5.000000e-01,3.299239e-01,-5.871027e+00,2.354990e+00,-9.106927e-02
5.000000e-01,3.781525e-01,-5.536568e+00,2.284931e+00,-8.910196e-02
5.000000e-01,3.788983e-01,-5.537373e+00,5.367920e+00,-8.580919e-02
5.000000e-01,3.792403e-01,-5.536869e+00,4.058625e+00,-9.784145e-02
5.000000e-01,3.787193e-01,-5.536019e+00,2.086647e+00,-1.103500e-01
5.000000e-01,3.773309e-01,-5.535573e+00,1.889708e+00,-1.102695e-01
5.000000e-01,4.309924e-01,-5.315860e+00,2.142388e+00,-5.629966e-02
5.000000e-01,4.307733e-01,-5.314212e+00,2.489461e+00,-8.282723e-02
5.000000e-01,4.300588e-01,-5.314382e+00,2.104221e+00,-7.906682e-02
5.000000e-01,4.286477e-01,-5.314448e+00,2.732563e+00,-7.640398e-02
5.000000e-01,4.289340e-01,-5.314481e+00,2.500251e+00,-8.030294e-02
5.000000e-01,4.848071e-01,-4.926631e+00,2.033237e+00,-1.149290e-01
5.000000e-01,4.837308e-01,-4.927130e+00,2.530745e+00,-1.071690e-01
5.000000e-01,4.871686e-01,-4.929504e+00,3.265551e+00,-8.283606e-02
5.000000e-01,4.909223e-01,-4.932248e+00,2.510965e+00,-5.442857e-02
5.000000e-01,4.881032e-01,-4.930737e+00,4.089338e+00,-6.535660e-02
5.000000e-01,5.450852e-01,-4.633149e+00,2.118049e+00,-6.356467e-02
5.000000e-01,5.443038e-01,-4.633604e+00,2.898601e+00,-5.273409e-02
5.000000e-01,5.420996e-01,-4.632966e+00,1.931549e+00,-5.891659e-02
5.000000e-01,5.406045e-01,-4.631754e+00,2.742992e+00,-7.061977e-02
5.000000e-01,5.423697e-01,-4.632902e+00,2.079907e+00,-6.780372e-02
5.000000e-01,5.991976e-01,-4.285318e+00,2.129393e+00,-4.104013e-02
5.000000e-01,5.991288e-01,-4.285675e+00,1.844611e+00,-3.983368e-02
5.000000e-01,5.985533e-01,-4.284847e+00,3.025511e+00,-4.227374e-02
5.000000e-01,5.986673e-01,-4.284016e+00,2.796080e+00,-6.414558e-02
5.000000e-01,5.970361e-01,-4.283807e+00,2.676767e+00,-5.758218e-02
5.000000e-01,6.515118e-01,-3.939472e+00,2.354649e+00,-4.011331e-02
5.000000e-01,6.494425e-01,-3.938123e+00,2.157635e+00,-5.910658e-02
5.000000e-01,6.521796e-01,-3.939360e+00,1.936473e+00,-4.968565e-02
5.000000e-01,6.591655e-01,-3.942417e+00,2.869974e+00,-2.874107e-02
5.000000e-01,6.577226e-01,-3.943535e+00,2.201212e+00,-1.681548e-02
5.000000e-01,7.016064e-01,-3.532173e+00,1.956544e+00,-5.098286e-02
5.000000e-01,7.054967e-01,-3.534822e+00,2.196632e+00,-3.189815e-02
5.000000e-01,7.047738e-01,-3.535232e+00,2.272977e+00,-2.750806e-02
5.000000e-01,7.070631e-01,-3.536637e+00,2.516088e+00,-1.968166e-02
5.000000e-01,7.103532e-01,-3.538439e+00,2.010635e+00,-9.412309e-03
5.000000e-01,7.670429e-01,-3.094235e+00,2.301901e+00,2.041547e-03
5.000000e-01,7.618328e-01,-3.092199e+00,2.113820e+00,-8.293399e-03
5.000000e-01,7.628872e-01,-3.091503e+00,1.898491e+00,-3.382344e-02
5.000000e-01,7.637086e-01,-3.092685e+00,2.909735e+00,-1.528602e-02
5.000000e-01,7.611460e-01,-3.092026e+00,2.797404e+00,-2.694399e-02
5.000000e-01,8.210031e-01,-2.651501e+00,2.051000e+00,-5.236810e-03
5.000000e-01,8.184384e-01,-2.652485e+00,2.826855e+00,3.515397e-03
5.000000e-01,8.259991e-01,-2.654927e+00,2.078093e+00,2.169904e-02
5.000000e-01,8.246571e-01,-2.654355e+00,1.974054e+00,1.753692e-02
5.000000e-01,8.230040e-01,-2.653132e+00,2.224319e+00,9.883321e-03
5.000000e-01,8.584283e-01,-2.254815e+00,1.932413e+00,7.935623e-03
5.000000e-01,8.585685e-01,-2.254613e+00,1.887236e+00,-7.087869e-03
5.000000e-01,8.622089e-01,-2.256294e+00,1.998391e+00,8.576352e-03
5.000000e-01,8.604495e-01,-2.257025e+00,1.939961e+00,6.305950e-03
5.000000e-01,8.626506e-01,-2.257820e+00,1.619902e+00,1.742105e-02
5.000000e-01,8.929133e-01,-2.155605e+00,1.743279e+00,5.179332e-02
5.000000e-01,8.930636e-01,-2.155449e+00,1.687168e+00,5.035762e-02
5.000000e-01,8.926938e-01,-2.154903e+00,1.945385e+00,4.039968e-02
5.000000e-01,8.927712e-01,-2.155366e+00,1.761772e+00,4.246735e-02
5.000000e-01,8.944596e-01,-2.155789e+00,1.782517e+00,4.628342e-02
5.000000e-01,9.745154e-01,-1.933431e+00,1.818552e+00,1.360776e-01
5.000000e-01,9.742902e-01,-1.934226e+00,1.863238e+00,1.482714e-01
5.000000e-01,9.755783e-01,-1.933940e+00,1.920111e+00,1.564735e-01
5.000000e-01,9.731741e-01,-1.933330e+00,1.789812e+00,1.450303e-01
5.000000e-01,9.746750e-01,-1.933253e+00,2.320927e+00,1.354256e-01
7.000000e-01,1.069381e-01,-6.858777e+00,2.091391e+00,-4.773291e-01
7.000000e-01,1.071266e-01,-6.858667e+00,3.009872e+00,-4.790809e-01
7.000000e-01,1.069798e-01,-6.858989e+00,1.944269e+00,-4.776202e-01
7.000000e-01,1.071449e-01,-6.858722e+00,2.719430e+00,-4.820896e-01
7.000000e-01,1.072709e-01,-6.858997e+00,2.924531e+00,-4.740939e-01
