Density,Temp,Energy,HeatCapCv,Pressure
8.500000e-01,7.774954e-01,-4.587002e+00,2.042345e+00,2.004523e+00
8.500000e-01,7.786422e-01,-4.586749e+00,2.700203e+00,1.970355e+00
8.500000e-01,7.762580e-01,-4.586726e+00,2.578582e+00,1.966233e+00
8.500000e-01,8.567181e-01,-4.379380e+00,2.509182e+00,2.492919e+00
8.500000e-01,8.580212e-01,-4.379790e+00,2.447634e+00,2.479979e+00
8.500000e-01,8.579340e-01,-4.380043e+00,2.864034e+00,2.494838e+00
8.500000e-01,8.594567e-01,-4.380216e+00,2.209684e+00,2.409848e+00
8.500000e-01,8.586158e-01,-4.379107e+00,2.259993e+00,2.434612e+00
8.500000e-01,9.113232e-01,-4.292335e+00,2.229005e+00,2.559287e+00
8.500000e-01,9.032247e-01,-4.291501e+00,2.389400e+00,2.596209e+00
8.500000e-01,8.964515e-01,-4.291142e+00,2.474463e+00,2.636405e+00
8.500000e-01,9.026485e-01,-4.291876e+00,2.418038e+00,2.607170e+00
8.500000e-01,8.933046e-01,-4.292288e+00,1.915056e+00,2.713984e+00
9.000000e-01,9.712274e-02,-7.137936e+00,9.800790e+00,-4.339291e+00
9.000000e-01,9.721204e-02,-7.137951e+00,2.358357e+00,-4.339730e+00
9.000000e-01,9.723874e-02,-7.137944e+00,2.386897e+00,-4.339335e+00
9.000000e-01,9.741749e-02,-7.137978e+00,3.949671e+00,-4.341669e+00
9.000000e-01,9.725013e-02,-7.137923e+00,1.719935e+00,-4.340995e+00
9.000000e-01,1.507012e-01,-6.983789e+00,5.162289e+00,-3.869736e+00
9.000000e-01,1.505958e-01,-6.983788e+00,1.267385e+01,-3.868578e+00
9.000000e-01,1.508813e-01,-6.983856e+00,5.434985e+00,-3.868621e+00
9.000000e-01,1.508560e-01,-6.983841e+00,3.069904e+00,-3.865625e+00
9.000000e-01,1.510725e-01,-6.983802e+00,4.027095e+00,-3.870025e+00
9.000000e-01,1.905676e-01,-6.870913e+00,3.300439e+00,-3.529792e+00
9.000000e-01,1.909578e-01,-6.870855e+00,1.879139e+00,-3.536586e+00
9.000000e-01,1.912789e-01,-6.870950e+00,2.707014e+00,-3.539336e+00
9.000000e-01,1.905650e-01,-6.870863e+00,2.905136e+00,-3.532909e+00
9.000000e-01,1.910130e-01,-6.871008e+00,2.611736e+00,-3.527002e+00
9.000000e-01,2.413232e-01,-6.728310e+00,2.018121e+00,-3.108077e+00
9.000000e-01,2.418097e-01,-6.728403e+00,1.748899e+00,-3.105521e+00
9.000000e-01,2.424070e-01,-6.728329e+00,1.853429e+00,-3.117058e+00
9.000000e-01,2.415722e-01,-6.728345e+00,3.338809e+00,-3.113891e+00
9.000000e-01,2.414796e-01,-6.728463e+00,2.420445e+00,-3.101849e+00
9.000000e-01,2.871136e-01,-6.600763e+00,1.867869e+00,-2.733895e+00
9.000000e-01,2.875503e-01,-6.600905e+00,2.278904e+00,-2.742515e+00
9.000000e-01,2.884804e-01,-6.600816e+00,-2.778536e+01,-2.740174e+00
9.000000e-01,2.876850e-01,-6.600660e+00,3.483951e+00,-2.741653e+00
9.000000e-01,2.856477e-01,-6.600886e+00,2.720714e+00,-2.729362e+00
9.000000e-01,3.370373e-01,-6.462762e+00,2.500732e+00,-2.339800e+00
9.000000e-01,3.378777e-01,-6.462589e+00,4.805480e+00,-2.342787e+00
9.000000e-01,3.377129e-01,-6.462915e+00,4.336099e+00,-2.314906e+00
9.000000e-01,3.380085e-01,-6.462643e+00,5.718953e+00,-2.343500e+00
9.000000e-01,3.392893e-01,-6.462642e+00,2.110544e+00,-2.348309e+00
9.000000e-01,3.845435e-01,-6.336821e+00,2.841125e+00,-1.996260e+00
9.000000e-01,3.833054e-01,-6.336864e+00,3.240652e+00,-1.989623e+00
9.000000e-01,3.845113e-01,-6.336622e+00,2.317219e+00,-1.998775e+00
9.000000e-01,3.834099e-01,-6.336552e+00,2.488963e+00,-1.983001e+00
9.000000e-01,3.856138e-01,-6.336759e+00,2.304215e+00,-1.988847e+00
9.000000e-01,4.306600e-01,-6.208859e+00,2.231320e+00,-1.637084e+00
9.000000e-01,4.312523e-01,-6.209236e+00,2.147714e+00,-1.636006e+00
9.000000e-01,4.309817e-01,-6.208959e+00,4.010177e+00,-1.633993e+00
9.000000e-01,4.287201e-01,-6.208924e+00,3.750484e+00,-1.613905e+00
9.000000e-01,4.313863e-01,-6.208918e+00,3.502431e+00,-1.623972e+00
9.000000e-01,4.753399e-01,-6.082542e+00,4.261831e+00,-1.259648e+00
9.000000e-01,4.758311e-01,-6.082333e+00,2.043425e+00,-1.281271e+00
9.000000e-01,4.770606e-01,-6.082474e+00,4.692992e+00,-1.276925e+00
9.000000e-01,4.780466e-01,-6.082656e+00,2.939899e+00,-1.284870e+00
9.000000e-01,4.773184e-01,-6.082566e+00,1.962495e+00,-1.291398e+00
9.000000e-01,5.493311e-01,-5.891463e+00,2.057369e+00,-7.718302e-01
9.000000e-01,5.472746e-01,-5.891091e+00,3.174187e+00,-7.550047e-01
9.000000e-01,5.496344e-01,-5.891693e+00,2.274651e+00,-7.477307e-01
9.000000e-01,5.469146e-01,-5.891625e+00,3.031641e+00,-7.299111e-01
9.000000e-01,5.469908e-01,-5.891524e+00,2.644221e+00,-7.535320e-01
9.000000e-01,5.793137e-01,-5.801723e+00,2.015231e+00,-5.043684e-01
9.000000e-01,5.806351e-01,-5.801588e+00,2.980661e+00,-5.110498e-01
9.000000e-01,5.810352e-01,-5.801463e+00,2.892365e+00,-5.093289e-01
9.000000e-01,5.846824e-01,-5.801739e+00,4.353865e+00,-5.456462e-01
9.000000e-01,5.836336e-01,-5.801625e+00,3.961249e+00,-5.236715e-01
9.000000e-01,6.354018e-01,-5.637416e+00,2.058195e+00,-3.489182e-02
9.000000e-01,6.417621e-01,-5.637183e+00,2.728076e+00,-8.279167e-02
9.000000e-01,6.413857e-01,-5.637507e+00,3.434939e+00,-5.831313e-02
9.000000e-01,6.400931e-01,-5.637830e+00,2.301405e+00,-6.072509e-02
9.000000e-01,6.368528e-01,-5.638225e+00,4.490898e+00,-3.277374e-02
9.000000e-01,6.724478e-01,-5.535555e+00,1.867813e+00,2.506730e-01
9.000000e-01,6.763026e-01,-5.535424e+00,2.189160e+00,2.214598e-01
9.000000e-01,6.762451e-01,-5.535450e+00,2.090922e+00,2.147730e-01
9.000000e-01,6.785328e-01,-5.535158e+00,2.015912e+00,1.889328e-01
9.000000e-01,6.775878e-01,-5.534917e+00,2.376900e+00,2.135659e-01
9.000000e-01,7.377058e-01,-5.376576e+00,2.608571e+00,6.276042e-01
9.000000e-01,7.384682e-01,-5.376488e+00,3.289283e+00,6.185111e-01
9.000000e-01,7.384297e-01,-5.376296e+00,2.392953e+00,6.248161e-01
9.000000e-01,7.371135e-01,-5.376822e+00,3.195493e+00,6.549292e-01
9.000000e-01,7.375659e-01,-5.377000e+00,4.709150e+00,6.488826e-01
9.000000e-01,7.954455e-01,-5.208408e+00,2.264138e+00,1.121363e+00
9.000000e-01,7.946640e-01,-5.208459e+00,2.957353e+00,1.136180e+00
9.000000e-01,7.999622e-01,-5.208202e+00,2.258755e+00,1.068871e+00
9.000000e-01,7.903839e-01,-5.209292e+00,1.906848e+00,1.150794e+00
9.000000e-01,8.002271e-01,-5.208783e+00,2.473526e+00,1.084742e+00
9.000000e-01,8.625816e-01,-5.033841e+00,4.076984e+00,1.559138e+00
9.000000e-01,8.570522e-01,-5.033168e+00,2.451488e+00,1.591199e+00
9.000000e-01,8.570528e-01,-5.032983e+00,3.906027e+00,1.603851e+00
9.000000e-01,8.502315e-01,-5.034136e+00,2.733516e+00,1.644824e+00
9.000000e-01,8.572896e-01,-5.033699e+00,2.345223e+00,1.617225e+00
9.000000e-01,8.653390e-01,-5.014011e+00,2.079533e+00,1.651366e+00
9.000000e-01,8.614586e-01,-5.013761e+00,4.964132e+00,1.664137e+00
9.000000e-01,8.654550e-01,-5.014228e+00,2.173014e+00,1.647547e+00
9.000000e-01,8.550003e-01,-5.014798e+00,2.182638e+00,1.729461e+00
9.000000e-01,8.629034e-01,-5.014228e+00,2.295367e+00,1.657763e+00
